date,model,VaR,loss
2015-04-09,Historical simulation,2.9054890695646405,-0.509907864729886
2015-04-10,Historical simulation,2.9054890695646405,-0.6355550794355125
2015-04-13,Historical simulation,2.9054890695646405,-0.9896180694765278
2015-04-14,Historical simulation,2.9054890695646405,0.15560586572211932
2015-04-15,Historical simulation,2.9054890695646405,-1.0381424646485726
2015-04-16,Historical simulation,2.9054890695646405,-0.6673871414159649
2015-04-17,Historical simulation,2.9054890695646405,-0.007038535987469174
2015-04-20,Historical simulation,2.9054890695646405,0.5788115263084315
2015-04-21,Historical simulation,2.9054890695646405,0.49677201019342476
2015-04-22,Historical simulation,2.9054890695646405,-0.04801066995980818
2015-04-23,Historical simulation,2.874295956977032,0.22424726418659446
2015-04-24,Historical simulation,2.874295956977032,-0.802119613591934
2015-04-27,Historical simulation,2.874295956977032,0.5974294695928251
2015-05-04,Historical simulation,2.874295956977032,3.1280767614835447
2015-05-05,Historical simulation,2.9075156802964788,-1.3792316875344213
2015-05-06,Historical simulation,2.9075156802964788,0.6080149408389524
2015-05-07,Historical simulation,2.9075156802964788,-0.6677094154460939
2015-05-08,Historical simulation,2.9075156802964788,-0.27630063898742563
2015-05-11,Historical simulation,2.9075156802964788,0.5134799472038765
2015-05-12,Historical simulation,2.9075156802964788,1.324740196582841
2015-05-13,Historical simulation,2.9075156802964788,0.2924866189337294
2015-05-14,Historical simulation,2.9075156802964788,-0.1601458221164087
2015-05-15,Historical simulation,2.9075156802964788,1.1562105622886953
2015-05-18,Historical simulation,2.9075156802964788,1.5923216431199094
2015-05-19,Historical simulation,2.9075156802964788,-1.4768933354776692
2015-05-20,Historical simulation,2.9075156802964788,-2.4437237093852815
2015-05-21,Historical simulation,2.9075156802964788,-0.4461944899304626
2015-05-22,Historical simulation,2.9075156802964788,-1.6619489113366193
2015-05-25,Historical simulation,2.9075156802964788,-0.2098114245606908
2015-05-26,Historical simulation,2.9075156802964788,-0.7432347078227153
2015-05-27,Historical simulation,2.9075156802964788,0.12701998743995802
2015-05-28,Historical simulation,2.9075156802964788,-1.1391583979654563
2015-05-29,Historical simulation,2.9075156802964788,0.5969226410378781
2015-06-01,Historical simulation,2.9075156802964788,-0.9471124670931808
2015-06-02,Historical simulation,2.9075156802964788,0.815518494406664
2015-06-03,Historical simulation,2.9075156802964788,0.4234725756272262
2015-06-04,Historical simulation,2.9075156802964788,-0.19175123960648577
2015-06-05,Historical simulation,2.9075156802964788,-1.583210932646928
2015-06-08,Historical simulation,2.9075156802964788,-0.3039988523057424
2015-06-09,Historical simulation,2.9075156802964788,0.9287080524792657
2015-06-10,Historical simulation,2.9075156802964788,0.06442794305945299
2015-06-11,Historical simulation,2.9075156802964788,-1.2033214495291489
2015-06-12,Historical simulation,2.9075156802964788,-0.2887145623717835
2015-06-15,Historical simulation,2.9075156802964788,-0.6414609622730438
2015-06-16,Historical simulation,2.9075156802964788,1.0507197100698917
2015-06-17,Historical simulation,2.9075156802964788,0.2553442494336089
2015-06-18,Historical simulation,2.9075156802964788,-0.2553442494336089
2015-06-19,Historical simulation,2.9075156802964788,-0.7467525366992689
2015-06-22,Historical simulation,2.9075156802964788,-1.5915095247144961
2015-06-23,Historical simulation,2.9075156802964788,0.17015545528140663
2015-06-24,Historical simulation,2.9075156802964788,0.5156001245640418
2015-06-25,Historical simulation,2.9075156802964788,0.34464936790268297
2015-06-26,Historical simulation,2.9075156802964788,1.0669138768887088
2015-06-29,Historical simulation,2.9075156802964788,-1.7043446211691737
2015-06-30,Historical simulation,2.9075156802964788,-0.2194464081191505
2015-07-01,Historical simulation,2.9075156802964788,0.2617029056843023
2015-07-02,Historical simulation,2.9075156802964788,-2.3723130568460427
2015-07-03,Historical simulation,2.874295956977032,-1.7559957969730533
2015-07-06,Historical simulation,2.874295956977032,-1.4158815842303163
2015-07-07,Historical simulation,2.874295956977032,-0.8044711204710175
2015-07-08,Historical simulation,2.874295956977032,1.13289442450899
2015-07-09,Historical simulation,2.874295956977032,0.17185032375817144
2015-07-10,Historical simulation,2.874295956977032,-0.8292160401691895
2015-07-13,Historical simulation,2.874295956977032,-1.0750575260715323
2015-07-14,Historical simulation,2.874295956977032,-0.7275616458712442
2015-07-15,Historical simulation,2.874295956977032,1.2287682763432173
2015-07-16,Historical simulation,2.874295956977032,0.6344482598739098
2015-07-17,Historical simulation,2.874295956977032,-0.2755810048142848
2015-07-20,Historical simulation,2.874295956977032,1.2952781619305576
2015-07-21,Historical simulation,2.874295956977032,0.6353333418709362
2015-07-22,Historical simulation,2.874295956977032,-2.12449625082618
2015-07-23,Historical simulation,2.874295956977032,-0.34235210081758893
2015-07-24,Historical simulation,2.874295956977032,0.11873947582365929
2015-07-27,Historical simulation,2.874295956977032,-0.6631324035381247
2015-07-28,Historical simulation,2.874295956977032,0.6298711359772113
2015-07-29,Historical simulation,2.874295956977032,1.077890022433614
2015-07-30,Historical simulation,2.874295956977032,-0.29889654386368036
2015-07-31,Historical simulation,2.874295956977032,0.8832804314447884
2015-08-03,Historical simulation,2.874295956977032,1.883796858644704
2015-08-04,Historical simulation,2.874295956977032,1.439420669988678
2015-08-05,Historical simulation,2.874295956977032,-1.0465057754465157
2015-08-06,Historical simulation,2.874295956977032,0.9999090030939684
2015-08-07,Historical simulation,2.874295956977032,-0.45152799157079926
2015-08-10,Historical simulation,2.874295956977032,-1.7680980016817394
2015-08-11,Historical simulation,2.874295956977032,0.24112493150347802
2015-08-12,Historical simulation,2.874295956977032,1.4475028673203383
2015-08-13,Historical simulation,2.874295956977032,1.6654535972105755
2015-08-14,Historical simulation,2.874295956977032,0.8839817892503099
2015-08-17,Historical simulation,2.874295956977032,2.732965357956463
2015-08-18,Historical simulation,2.874295956977032,-1.2259879404290963
2015-08-19,Historical simulation,2.874295956977032,0.4144940478921555
2015-08-20,Historical simulation,2.874295956977032,1.9449984487329708
2015-08-21,Historical simulation,2.874295956977032,1.8504699917810896
2015-08-24,Historical simulation,2.874295956977032,5.424000468669377
2015-08-25,Historical simulation,2.9075156802964788,-0.5771557590541931
2015-08-26,Historical simulation,2.9075156802964788,-2.957822026150403
2015-08-27,Historical simulation,2.9075156802964788,-1.800901898343099
2015-08-28,Historical simulation,2.9075156802964788,-2.673500375199467
2015-08-31,Historical simulation,2.9075156802964788,1.0778357633912883
2015-09-01,Historical simulation,2.9075156802964788,0.4329856107077923
2015-09-03,Historical simulation,2.9075156802964788,1.4347242815276218
2015-09-04,Historical simulation,2.9075156802964788,-0.45180122032917325
2015-09-07,Historical simulation,2.9075156802964788,0.33820889633107143
2015-09-08,Historical simulation,2.9075156802964788,-2.102337492872941
2015-09-09,Historical simulation,2.9075156802964788,-0.9867865790702979
2015-09-10,Historical simulation,2.9075156802964788,0.0471858870526809
2015-09-11,Historical simulation,2.9075156802964788,0.9360716746721565
2015-09-14,Historical simulation,2.9075156802964788,0.8096349512239698
2015-09-15,Historical simulation,2.9075156802964788,-0.1954791637541753
2015-09-16,Historical simulation,2.9075156802964788,-0.1525634498507955
2015-09-17,Historical simulation,2.9075156802964788,0.29291435008280686
2015-09-18,Historical simulation,2.9075156802964788,-0.6680098906338472
2015-09-21,Historical simulation,2.9075156802964788,-1.0313082789455308
2015-09-22,Historical simulation,2.9075156802964788,-0.18859363673175977
2015-09-23,Historical simulation,2.9075156802964788,0.08377548660876144
2015-09-24,Historical simulation,2.9075156802964788,0.43220799234315876
2015-09-25,Historical simulation,2.9075156802964788,-0.022794420725880116
2015-09-28,Historical simulation,2.9075156802964788,0.9689486163664718
2015-09-29,Historical simulation,2.9075156802964788,0.6553790097918011
2015-09-30,Historical simulation,2.9075156802964788,-0.2580462889588908
2015-10-01,Historical simulation,2.9075156802964788,-0.15983238764638585
2015-10-02,Historical simulation,2.9075156802964788,0.21850166351917721
2015-10-05,Historical simulation,2.9075156802964788,-1.3583061587561396
2015-10-06,Historical simulation,2.9075156802964788,-1.9613410909475881
2015-10-07,Historical simulation,2.9075156802964788,0.2963322465499907
2015-10-08,Historical simulation,2.9075156802964788,-1.236351325249263
2015-10-09,Historical simulation,2.9075156802964788,-0.21109984005551752
2015-10-12,Historical simulation,2.9075156802964788,-0.6914578612110311
2015-10-13,Historical simulation,2.9075156802964788,0.2130286365330747
2015-10-14,Historical simulation,2.9075156802964788,0.14566151522794613
2015-10-15,Historical simulation,2.9075156802964788,-0.409344437352388
2015-10-16,Historical simulation,2.9075156802964788,-0.10460428481611217
2015-10-19,Historical simulation,2.9075156802964788,-0.26776032096975655
2015-10-20,Historical simulation,2.9075156802964788,0.7020770404212229
2015-10-21,Historical simulation,2.9075156802964788,0.035572419892471174
2015-10-22,Historical simulation,2.9075156802964788,-0.8166616440677288
2015-10-23,Historical simulation,2.9075156802964788,-1.1129608039128769
2015-10-26,Historical simulation,2.9075156802964788,0.5215157402602699
2015-10-27,Historical simulation,2.9075156802964788,0.028403157953782454
2015-10-28,Historical simulation,2.9075156802964788,0.3682998772593038
2015-10-29,Historical simulation,2.9075156802964788,-1.4915711340762527
2015-10-30,Historical simulation,2.9075156802964788,-0.3579178631450297
2015-11-02,Historical simulation,2.9075156802964788,0.761905299569765
2015-11-03,Historical simulation,2.9075156802964788,-1.4739206447889508
2015-11-04,Historical simulation,2.9075156802964788,0.18162336970650728
2015-11-05,Historical simulation,2.9075156802964788,-0.7472827609277033
2015-11-06,Historical simulation,2.9075156802964788,0.4594563046174116
2015-11-09,Historical simulation,2.9075156802964788,0.27800053880735476
2015-11-10,Historical simulation,2.9075156802964788,0.8865700006973398
2015-11-11,Historical simulation,2.9075156802964788,0.28788901418952406
2015-11-12,Historical simulation,2.9075156802964788,-0.3390927151884604
2015-11-13,Historical simulation,2.9075156802964788,-0.9352083611377182
2015-11-16,Historical simulation,2.9075156802964788,0.3375724233464439
2015-11-17,Historical simulation,2.9075156802964788,0.6851936612674692
2015-11-18,Historical simulation,2.9075156802964788,0.2830213989589936
2015-11-19,Historical simulation,2.9075156802964788,0.238956670074586
2015-11-20,Historical simulation,2.9075156802964788,-0.4244178923014097
2015-11-23,Historical simulation,2.9075156802964788,0.7422509066150162
2015-11-24,Historical simulation,2.9075156802964788,1.0319905295825826
2015-11-25,Historical simulation,2.9075156802964788,-0.31441015198785394
2015-11-26,Historical simulation,2.9075156802964788,0.8936911348379262
2015-11-27,Historical simulation,2.9075156802964788,1.2853252994599274
2015-11-30,Historical simulation,2.9075156802964788,1.6712324337646578
2015-12-01,Historical simulation,2.9075156802964788,0.4879295450804122
